concept_id	concept_synonym_name	language_concept_id
40217337	Medication assisted treatment, buprenorphine (injectable); weekly bundle including dispensing and/or administration, substance use counseling, individual and group therapy, and toxicology testing if performed (provision of the services by a medicare-enrolled opioid treatment program)	4180186
40217338	Med assist tx bupre oral	4180186
40217338	Medication assisted treatment, buprenorphine (oral); weekly bundle including dispensing and/or administration, substance use counseling, individual and group therapy, and toxicology testing if performed (provision of the services by a medicare-enrolled opioid treatment program)	4180186
40217339	Medication assisted treatment, methadone; weekly bundle including dispensing and/or administration, substance use counseling, individual and group therapy, and toxicology testing, if performed (provision of the services by a medicare-enrolled opioid treatment program)	4180186
40217339	Med assist tx meth wk	4180186
40217340	Inter devc remote 30d	4180186
40217340	Interrogation device evaluation(s), (remote) up to 30 days; implantable cardiovascular physiologic monitor system, implantable loop recorder system, or subcutaneous cardiac rhythm monitor system, remote data acquisition(s), receipt of transmissions and technician review, technical support and distribution of results	4180186
40217341	Clin mang h risk dx 30	4180186
40217341	Comprehensive care management for a single high-risk disease services, e.g. principal care management, at least 30 minutes of clinical staff time directed by a physician or other qualified health care professional, per calendar month with the following elements: one complex chronic condition lasting at least 3 months, which is the focus of the care plan, the condition is of sufficient severity to place patient at risk of hospitalization or have been cause of a recent hospitalization, the condition requires development or revision of disease-specific care plan, the condition requires frequent adjustments in the medication regimen, and/or the management of the condition is unusually complex due to comorbidities	4180186
40217342	Qualified nonphysician healthcare professional online assessment and management service, for an established patient, for up to seven days, cumulative time during the 7 days; 21 or more minutes	4180186
40217342	Qual nonmd est pt 21>min	4180186
40217343	Qualified nonphysician healthcare professional online assessment and management service, for an established patient, for up to seven days, cumulative time during the 7 days; 11-20 minutes	4180186
40217343	Qual nonmd est pt 11-20m	4180186
40217344	Qualified nonphysician healthcare professional online assessment and management service, for an established patient, for up to seven days, cumulative time during the 7 days; 5-10 minutes	4180186
40217344	Qual nonmd est pt 5-10m	4180186
40217345	Chronic care management services, each additional 20 minutes of clinical staff time directed by a physician or other qualified health care professional, per calendar month (list separately in addition to code for primary procedure). (do not report g2058 for care management services of less than 20 minutes additional to the first 20 minutes of chronic care management services during a calendar month). (use g2058 in conjunction with 99490). (do not report 99490, g2058 in the same calendar month as 99487, 99489, 99491)).	4180186
40217345	Ccm add 20min	4180186
40217346	Benef refuses service, mod	4180186
40217347	Hea care pract tx in place	4180186
40217348	Spine/lumbar disk surgery	4180186
40217348	Laminotomy (hemilaminectomy), with decompression of nerve root(s), including partial facetectomy, foraminotomy and excision of herniated intervertebral disc, and repair of annular defect with implantation of bone anchored annular closure device, including annular defect measurement, alignment and sizing assessment, and image guidance; 1 interspace, lumbar	4180186
40217349	Probe, robotic, water-jet	4180186
40217350	Iodine i-131 iobenguane 1mci	4180186
40217351	Cath, pressure,valve-occlu	4180186
40217353	Generator, ccm, implant	4180186
40217354	Orth/devic/drug bn/bn,tis/bn	4180186
40217355	Nipple prosthesis custom, ea	4180186
40217356	No device w/dev-intensive px	4180186
40217357	Fluorescence lymph map w/icg	4180186
40217358	Blind interatrial shunt ide	4180186
40217358	Blinded procedure for nyha class iii/iv heart failure; transcatheter implantation of interatrial shunt or placebo control, including right heart catheterization, trans-esophageal echocardiography (tee)/intracardiac echocardiography (ice), and all imaging with or without guidance (e.g., ultrasound, fluoroscopy), performed in an approved investigational device exemption (ide) study	4180186
40217731	Pt w/ lmted life expec	4180186
40217731	Patients with a catheter that have limited life expectancy	4180186
40218804	Covid-19 lab test non-cdc	4180186
40218804	COVID-19 testing in non-CDC laboratory	4180186
40218805	2019-ncov diagnostic p	4180186
40218805	COVID-19 testing in CDC laboratory	4180186
40218806	Inj truxima 10 mg	4180186
40218807	Inj. belrapzo/bendamustine	4180186
40218808	Bcg live intravesical 1mg	4180186
40218809	Inj., zirabev, 10 mg	4180186
40218810	Inj ogivri 10 mg	4180186
40218811	Inj herzuma 10 mg	4180186
40218812	Inj ontruzant 10 mg	4180186
40218813	Inj. herceptin hylecta, 10mg	4180186
40218814	Inj., fremanezumab-vfrm 1 mg	4180186
40218815	Injection, khapzory, 0.5 mg	4180186
40218816	Inj., lanadelumab-flyo, 1 mg	4180186
40218817	Inj., patisiran, 0.1 mg	4180186
40218818	Revefenacin inhalation solution, fda-approved final product, non-compounded, administered through dme, 1 microgram	4180186
40218818	Revefenacin inh non-com 1mcg	4180186
40658177	Intratubal occlusion device	4180186
40658344	Pt inelig for ref oto eval	4180186
40658345	No prol intub req	4180186
40658346	No reop req bld grft oth	4180186
40658347	Bblock disch	4180186
40658348	No antlipid treat disch	4180186
40658349	No lipid prof perf	4180186
40658350	Iv alteplase not initiated within three hours (<= 180 minutes) of time last known well for reasons documented by clinician (e.g. patient enrolled in clinical trial for stroke, patient admitted for elective carotid intervention, patient received tenecteplase (tnk))	4180186
40658350	No elig tpa init w/in 3 hrs	4180186
40658517	Visualization adjunct	4180186
40658630	Gadofosveset trisodium inj	4180186
40658719	Intens cardiac rehab w/exerc	4180186
40658748	Antilipid treat disch	4180186
40658749	Antlip disch contra	4180186
40658767	C-1 esterase, cinryze	4180186
40658837	Torsion mechanism wrist/elbo	4180186
40658868	Ferumoxytol, esrd use	4180186
40658872	Lith-ion batt elec/pneum vad	4180186
40658963	Urethral insert	4180186
40659019	Injection, lacosamide	4180186
40659144	Hf measures grp	4180186
40659145	Hf mg qual act perform	4180186
40659146	Pt no hx act drain 90 d	4180186
40659147	Ver doc hear loss	4180186
40659148	Pt no ref otolo no spec	4180186
40659149	Ldl >= 100	4180186
40659150	Tpa initi w/in 3 hrs	4180186
40659151	Surg proc w/in 30 days	4180186
40659313	Cid ext speech process repl	4180186
40659402	Inpt/ed teleconsult70	4180186
40659447	Abobotulinumtoxina	4180186
40659467	Rilonacept injection	4180186
40659468	Romiplostim injection	4180186
40659490	Temozolomide injection	4180186
40659683	Sm 153 lexidronam	4180186
40659693	Bevacizumab injection	4180186
40659758	Patient transfer system >300	4180186
40659816	Medical home, initial plan	4180186
40659866	Principal physician of rec	4180186
40660058	Hepc measures grp	4180186
40660061	Pt ref doc oto eval	4180186
40660062	No tpa init w/in 3 hrs	4180186
40660103	Plerixafor injection	4180186
40660167	Ank-foot sys dors-plant flex	4180186
40660185	Reusable nipple prosthesis	4180186
40660436	Ed svc ckd ind per session	4180186
40660437	Drug screen multiple class	4180186
40660467	Ivd measures grp	4180186
40660468	Ster wd ifx 30 d postop	4180186
40660485	Atropine sulfate injection	4180186
40660592	Cid transmit coil and cable	4180186
40660676	Lens sphc trifo 7.25-12/4.25	4180186
40660709	Arteriovenous fistula	4180186
40660809	Portable liquid oxygen sys	4180186
40660910	Prol intubation req	4180186
40660911	Antplt med disch	4180186
40660912	Antplt med contraind	4180186
40661254	Pt no doc hear loss	4180186
40661255	Bblock contraind	4180186
40661386	Iloprost non-comp unit dose	4180186
40661402	Medical home, maintenance	4180186
40661466	Arteriovenous graft	4180186
